date,open,high,low,close,vol,per,pbr
2013-12-12,"246,500","246,500","242,500","246,500","23,426",1502,110
2013-12-13,"245,500","248,500","239,000","245,500","22,102",1496,109
2013-12-16,"243,500","245,500","240,500","240,500","15,583",1465,107
2013-12-17,"242,500","244,500","240,000","242,000","22,210",1474,108
2013-12-18,"242,000","253,000","242,000","250,500","34,597",1526,112
2013-12-19,"253,500","253,500","244,000","247,500","27,460",1508,110
2013-12-20,"247,000","253,000","246,500","247,500","22,248",1508,110
2013-12-23,"250,000","252,500","246,500","249,500","16,728",1520,111
2013-12-24,"249,500","255,500","249,500","255,500","23,902",1557,114
2013-12-26,"256,500","258,500","253,000","254,500","13,133",1550,113
2013-12-27,"252,000","258,000","250,500","253,000","12,033",1541,113
2013-12-30,"255,500","255,500","251,500","252,500","12,074",1538,112
2014-01-02,"253,000","258,500","253,000","257,500","52,301",1608,105
2014-01-03,"256,500","257,500","247,000","249,000","29,399",1555,102
2014-01-06,"247,500","251,000","242,500","242,500","19,559",1515,99
2014-01-07,"244,000","251,000","243,500","248,500","33,168",1552,101
2014-01-08,"247,000","254,000","243,500","253,000","19,119",1580,103
2014-01-09,"252,000","254,500","246,500","246,500","43,629",1540,101
2014-01-10,"248,000","249,500","243,500","247,000","14,255",1543,101
2014-01-13,"245,000","247,000","243,500","244,000","16,296",1524,100
2014-01-14,"244,000","245,000","238,000","239,000","25,597",1493,97
2014-01-15,"239,000","243,500","239,000","240,500","15,312",1502,98
2014-01-16,"240,000","242,500","232,500","234,000","51,122",1462,95
2014-01-17,"233,000","234,000","228,000","231,500","42,905",1446,94
2014-01-20,"229,500","231,000","224,500","225,500","53,088",1408,92
2014-01-21,"226,000","226,000","220,000","222,000","72,529",1387,91
2014-01-22,"222,000","227,000","222,000","227,000","40,853",1418,93
2014-01-23,"226,500","226,500","221,000","223,000","48,606",1393,91
2014-01-24,"221,000","221,500","214,000","218,000","72,027",1362,89
2014-01-27,"214,500","220,000","212,000","219,000","47,269",1368,89
2014-01-28,"219,500","226,000","217,500","226,000","46,280",1412,92
2014-01-29,"226,500","228,500","222,000","228,500","61,427",1427,93
2014-02-03,"225,000","227,500","217,000","218,000","67,858",1362,89
2014-02-04,"214,500","221,000","214,500","220,000","36,524",1374,90
2014-02-05,"220,500","226,000","218,500","223,500","31,436",1396,91
2014-02-06,"225,000","225,500","219,500","220,500","31,656",1377,90
2014-02-07,"223,500","223,500","215,000","218,000","48,792",1362,89
2014-02-10,"218,000","223,000","215,000","220,000","30,202",1374,90
2014-02-11,"219,000","222,500","217,000","220,000","20,319",1374,90
2014-02-12,"218,500","221,500","217,500","221,500","20,078",1384,90
2014-02-13,"221,500","222,000","214,500","216,500","37,097",1352,88
2014-02-14,"216,000","216,000","212,000","213,500","75,525",1334,87
2014-02-17,"215,000","218,500","214,000","218,500","32,054",1365,89
2014-02-18,"219,000","223,500","217,500","221,500","27,663",1384,90
2014-02-19,"221,000","224,000","220,000","223,500","36,755",1396,91
2014-02-20,"219,500","220,500","213,500","214,000","50,053",1337,87
2014-02-21,"216,500","216,500","214,000","215,500","27,375",1346,88
2014-02-24,"215,000","218,500","214,000","218,500","19,590",1365,89
2014-02-25,"219,000","223,500","217,500","222,000","32,138",1387,91
2014-02-26,"219,500","223,500","215,500","223,000","43,624",1393,91
2014-02-27,"223,500","233,000","223,500","232,000","87,137",1449,95
2014-02-28,"228,500","231,000","222,500","225,500","57,700",1408,92
2014-03-03,"222,500","234,500","222,500","233,000","62,166",1455,95
2014-03-04,"233,000","233,000","227,000","228,500","20,929",1427,93
2014-03-05,"230,500","232,000","225,000","232,000","27,056",1449,95
2014-03-06,"230,000","230,500","225,500","226,500","21,685",1415,92
2014-03-07,"226,500","227,000","221,500","224,000","32,816",1399,91
2014-03-10,"225,000","225,500","220,000","224,500","58,031",1402,92
2014-03-11,"222,500","224,500","219,500","223,000","46,427",1393,91
2014-03-12,"222,000","223,500","220,000","223,000","24,739",1393,91
2014-03-13,"222,500","225,000","220,000","224,000","28,129",1399,91
2014-03-14,"223,000","223,000","218,500","220,500","59,197",1377,90
2014-03-17,"218,500","222,500","218,500","222,000","31,585",1387,91
2014-03-18,"222,500","225,000","221,500","224,000","22,232",1399,91
2014-03-19,"225,000","226,000","223,000","225,000","30,294",1405,92
2014-03-20,"224,500","224,500","222,500","224,000","65,195",1399,91
2014-03-21,"224,000","229,000","222,500","224,000","35,220",1399,91
2014-03-24,"224,500","227,000","222,500","224,000","15,400",1399,91
2014-03-25,"224,500","226,500","223,000","224,000","21,117",1399,91
2014-03-26,"226,000","227,500","224,500","226,500","14,735",1415,92
2014-03-27,"227,000","234,500","227,000","228,000","61,185",1424,93
2014-03-28,"229,000","232,000","228,000","229,000","16,364",1430,93
2014-03-31,"228,000","232,000","226,500","230,500","22,366",1440,94
2014-04-01,"230,500","236,000","228,500","234,000","27,684",1462,95
2014-04-02,"232,500","234,000","230,000","231,500","19,836",1446,94
2014-04-03,"230,500","232,500","226,500","228,500","25,627",1427,93
2014-04-04,"229,500","231,000","227,500","229,000","19,000",1430,93
2014-04-07,"228,000","233,500","228,000","233,500","29,509",1458,95
2014-04-08,"233,000","235,000","231,500","235,000","26,188",1468,96
2014-04-09,"235,500","244,000","233,500","240,500","43,911",1502,98
2014-04-10,"245,500","250,000","243,500","245,500","61,886",1533,100
2014-04-11,"245,000","249,000","242,500","247,000","22,512",1543,101
2014-04-14,"245,000","245,500","239,500","240,500","18,016",1502,98
2014-04-15,"239,500","241,500","238,000","239,000","21,247",1493,97
2014-04-16,"239,000","241,500","234,500","237,000","33,536",1480,97
2014-04-17,"235,500","238,000","229,500","232,500","49,466",1452,95
2014-04-18,"232,500","237,500","232,500","234,500","15,519",1465,96
2014-04-21,"235,500","235,500","232,000","234,000","10,926",1462,95
2014-04-22,"233,000","234,500","231,500","233,000","24,260",1455,95
2014-04-23,"232,000","234,000","229,500","230,000","21,819",1437,94
2014-04-24,"228,500","232,500","228,000","231,500","33,875",1446,94
2014-04-25,"230,500","230,500","225,500","225,500","15,132",1408,92
2014-04-28,"226,000","228,000","225,000","225,500","11,244",1408,92
2014-04-29,"225,500","227,500","224,000","227,500","26,637",1421,93
2014-04-30,"228,000","228,000","223,500","224,000","36,957",1399,91
2014-05-02,"222,500","224,500","222,000","224,000","19,553",1399,91
2014-05-07,"226,000","226,000","222,500","224,000","27,436",1399,91
2014-05-08,"222,000","223,500","216,000","219,000","42,503",1368,89
2014-05-09,"219,000","222,000","215,000","222,000","41,723",1387,91
2014-05-12,"221,000","221,500","214,500","216,000","61,607",1349,88
2014-05-13,"216,000","220,000","215,000","219,000","29,902",1368,89
2014-05-14,"222,000","225,500","221,500","225,500","33,926",1408,92
2014-05-15,"225,500","225,500","220,000","221,000","57,313",1380,90
2014-05-16,"221,000","226,500","220,000","226,500","30,515",1415,92
2014-05-19,"225,000","226,500","220,500","222,500","32,777",1390,91
2014-05-20,"222,500","223,000","217,000","218,000","25,518",1362,89
2014-05-21,"218,000","220,500","216,000","219,000","24,831",1368,89
2014-05-22,"220,000","221,000","218,000","219,000","7,288",1368,89
2014-05-23,"220,500","221,500","218,500","220,000","15,240",1374,90
2014-05-26,"219,500","221,500","217,500","218,000","10,972",1362,89
2014-05-27,"218,500","219,000","215,000","216,000","26,364",1349,88
2014-05-28,"215,500","218,000","214,500","216,500","25,350",1352,88
2014-05-29,"216,000","216,000","212,000","213,500","29,514",1334,87
2014-05-30,"212,000","213,500","209,000","209,000","37,782",1305,85
2014-06-02,"209,000","210,000","206,500","208,000","37,373",1299,85
2014-06-03,"207,000","208,000","204,500","207,500","81,601",1296,85
2014-06-05,"206,000","207,000","203,000","205,000","42,837",1280,84
2014-06-09,"206,000","214,000","206,000","213,500","30,762",1334,87
2014-06-10,"214,000","214,500","211,000","214,000","19,348",1337,87
2014-06-11,"214,000","214,000","207,500","208,000","56,835",1299,85
2014-06-12,"209,000","210,000","208,000","210,000","27,460",1312,86
2014-06-13,"210,500","211,000","208,000","210,500","21,638",1315,86
2014-06-16,"209,000","213,000","208,500","213,000","18,874",1330,87
2014-06-17,"213,000","215,500","211,500","213,500","19,069",1334,87
2014-06-18,"213,000","214,000","208,000","211,500","21,271",1321,86
2014-06-19,"214,000","214,500","212,000","214,000","14,538",1337,87
2014-06-20,"214,000","214,500","212,000","212,500","12,845",1327,87
2014-06-23,"213,500","214,000","211,000","213,500","10,621",1334,87
2014-06-24,"211,000","214,000","211,000","212,000","14,148",1324,86
2014-06-25,"213,000","213,500","210,500","212,000","17,046",1324,86
2014-06-26,"212,000","217,500","212,000","217,000","32,193",1355,89
2014-06-27,"216,000","218,500","215,500","216,500","26,249",1352,88
2014-06-30,"218,500","219,000","216,500","218,500","25,766",1365,89
2014-07-01,"217,000","218,500","216,000","216,500","7,068",1352,88
2014-07-02,"218,000","219,000","217,000","219,000","26,171",1368,89
2014-07-03,"219,000","219,500","218,000","219,500","23,578",1371,90
2014-07-04,"219,500","220,000","218,500","219,000","5,707",1368,89
2014-07-07,"219,500","219,500","213,000","215,000","19,946",1343,88
2014-07-08,"215,000","216,000","212,000","213,000","20,209",1330,87
2014-07-09,"212,000","212,500","209,000","209,000","27,371",1305,85
2014-07-10,"209,500","210,500","208,500","209,000","16,176",1305,85
2014-07-11,"207,500","208,500","206,000","206,500","10,933",1290,84
2014-07-14,"208,000","208,500","206,000","206,500","27,098",1290,84
2014-07-15,"207,000","210,000","206,500","209,500","30,131",1309,85
2014-07-16,"209,500","211,500","209,000","211,500","15,999",1321,86
2014-07-17,"210,500","212,000","209,500","211,000","17,141",1318,86
2014-07-18,"211,000","211,500","209,000","211,000","18,841",1318,86
2014-07-21,"211,000","211,000","205,000","205,500","59,034",1284,84
2014-07-22,"204,500","206,500","204,500","206,000","21,423",1287,84
2014-07-23,"206,000","210,000","205,500","209,500","19,900",1309,85
2014-07-24,"208,500","212,000","208,500","212,000","31,722",1324,86
2014-07-25,"211,500","214,500","210,500","214,500","22,494",1340,87
2014-07-28,"214,500","219,000","213,500","218,000","32,716",1362,89
2014-07-29,"218,500","223,500","217,500","223,000","54,383",1393,91
2014-07-30,"222,500","234,500","221,500","231,000","77,434",1443,94
2014-07-31,"233,000","238,500","230,500","234,500","73,401",1465,96
2014-08-01,"234,500","238,000","232,500","234,500","31,709",1465,96
2014-08-04,"233,000","234,000","228,500","228,500","37,743",1427,93
2014-08-05,"229,500","232,000","226,000","228,500","22,898",1427,93
2014-08-06,"228,000","228,500","223,500","225,000","30,457",1405,92
2014-08-07,"223,500","228,500","222,500","228,500","57,034",1427,93
2014-08-08,"230,000","230,000","222,500","224,000","16,030",1399,91
2014-08-11,"226,500","227,500","223,000","226,000","9,299",1412,92
2014-08-12,"225,500","227,500","224,000","226,000","12,820",1412,92
2014-08-13,"227,000","235,000","227,000","231,000","23,829",1443,94
2014-08-14,"233,000","244,500","231,000","244,000","123,637",1524,100
2014-08-18,"246,500","247,000","241,500","243,500","62,685",1521,99
2014-08-19,"243,000","243,000","237,500","240,000","33,063",1499,98
2014-08-20,"240,000","242,000","237,500","238,000","34,152",1487,97
2014-08-21,"238,500","243,500","237,000","237,000","27,890",1480,97
2014-08-22,"236,000","239,500","234,500","235,000","14,207",1468,96
2014-08-25,"236,000","241,000","234,500","239,500","31,054",1496,98
2014-08-26,"242,000","244,500","240,500","244,000","35,365",1524,100
2014-08-27,"246,500","247,000","244,500","246,500","32,255",1540,101
2014-08-28,"245,000","246,500","237,500","238,000","24,108",1487,97
2014-08-29,"238,000","241,000","233,000","233,000","35,546",1455,95
2014-09-01,"233,500","236,000","230,500","233,500","18,245",1458,95
2014-09-02,"234,000","236,000","233,000","234,500","25,934",1465,96
2014-09-03,"233,500","244,500","233,500","243,500","54,518",1521,99
2014-09-04,"244,000","244,000","238,500","240,000","23,511",1499,98
2014-09-05,"237,000","240,000","234,000","235,500","20,137",1471,96
2014-09-11,"235,500","238,000","233,000","235,000","30,083",1468,96
2014-09-12,"233,500","235,000","231,500","231,500","53,242",1446,94
2014-09-15,"229,500","237,000","229,500","235,000","22,127",1468,96
2014-09-16,"235,000","237,000","231,500","231,500","20,549",1446,94
2014-09-17,"235,000","238,000","233,000","235,000","41,137",1468,96
2014-09-18,"233,000","235,000","230,000","231,500","15,593",1446,94
2014-09-19,"232,000","240,000","232,000","236,500","30,679",1477,96
2014-09-22,"236,500","241,000","235,000","236,500","17,375",1477,96
2014-09-23,"237,000","240,000","234,500","236,000","23,784",1474,96
2014-09-24,"235,500","236,000","231,500","233,500","15,756",1458,95
2014-09-25,"233,500","238,000","232,000","233,500","41,917",1458,95
2014-09-26,"232,500","233,500","231,000","231,500","14,341",1446,94
2014-09-29,"230,000","231,500","220,000","221,500","56,173",1384,90
2014-09-30,"220,500","226,000","217,000","219,500","70,630",1371,90
2014-10-01,"217,500","225,500","217,500","224,500","52,131",1402,92
2014-10-02,"224,000","224,500","218,000","222,000","46,061",1387,91
2014-10-06,"221,500","222,500","219,000","222,000","31,639",1387,91
2014-10-07,"220,500","223,500","219,000","220,500","19,278",1377,90
2014-10-08,"218,000","224,000","218,000","222,000","19,174",1387,91
2014-10-10,"225,500","225,500","217,500","219,000","29,859",1368,89
2014-10-13,"217,000","219,500","207,000","207,000","56,311",1293,84
2014-10-14,"209,000","212,500","205,500","212,000","42,339",1324,86
2014-10-15,"210,000","210,500","205,000","207,000","69,504",1293,84
2014-10-16,"207,000","207,000","196,500","202,000","60,534",1262,82
2014-10-17,"204,000","204,000","199,500","201,000","24,695",1255,82
2014-10-20,"202,000","206,000","201,500","202,500","38,969",1265,83
2014-10-21,"202,500","205,500","202,500","203,500","50,158",1271,83
2014-10-22,"206,000","206,500","200,500","202,000","34,564",1262,82
2014-10-23,"202,000","205,500","195,000","197,000","48,921",1230,80
2014-10-24,"198,000","199,500","196,500","198,000","20,462",1237,81
2014-10-27,"199,500","201,000","197,500","200,500","23,855",1252,82
2014-10-28,"200,000","200,500","193,500","198,000","33,974",1237,81
2014-10-29,"197,500","205,500","196,000","204,000","43,036",1274,83
2014-10-30,"203,500","204,500","200,500","204,000","28,017",1274,83
2014-10-31,"203,000","204,500","197,500","198,500","46,314",1240,81
2014-11-03,"195,000","197,500","186,500","188,000","68,124",1174,77
2014-11-04,"189,000","189,500","179,000","180,500","107,766",1127,74
2014-11-05,"180,000","181,500","177,000","180,000","87,227",1124,73
2014-11-06,"180,000","185,000","179,000","184,000","34,838",1149,75
2014-11-07,"185,500","188,000","184,500","186,000","38,513",1162,76
2014-11-10,"186,500","187,500","182,500","184,000","20,174",1149,75
2014-11-11,"184,500","185,500","182,000","183,500","26,541",1146,75
2014-11-12,"184,000","190,000","183,000","186,500","41,841",1165,76
2014-11-13,"187,000","189,000","186,000","186,500","16,598",1165,76
2014-11-14,"187,000","188,500","181,500","187,000","29,436",1168,76
2014-11-17,"187,500","189,000","185,500","188,500","21,768",1177,77
2014-11-18,"187,500","189,000","185,500","187,500","18,797",1171,76
2014-11-19,"188,500","189,000","186,000","188,000","13,274",1174,77
2014-11-20,"187,500","189,000","185,500","187,000","14,518",1168,76
2014-11-21,"186,500","189,000","186,000","186,500","24,864",1165,76
2014-11-24,"187,000","196,500","187,000","194,500","63,724",1215,79
